Input,REP,REP_CMP,HALT,MOVS,XCHG,CMPXCHG,SHIFT_BY_ONE,MODRM_NEEDED,RM_IS_DR,REG_IS_DR,REG_IS_SEGMENT,MODRM_BUT_NO_SR,HARD_CODED_DR,HARD_CODED_DR_ID,,,,,,HARD_CODED_SR,HARD_CODED_SR_ID,,,,,,OP_IN_MODRM,OP_IN_MODRM_SUBSET,,DATA_SIZE,,will_mod_zf,HARDCODED_SEGMENT0,,,,,,HARDCODED_SEGMENT1_V,HARDCODED_SEGMENT1,,,,,,HARDCODED_LD_OP,HARDCODED_ST_OP,LD_OP_CANCEL,ST_OP_CANCEL,HARDCODED_DR_RD,HARDCODED_DR_WR,HARDCODED_SR_RD,HARDCODED_SR_WR,ST_SEL,alu_inputA_sel,,,,alu_inputB_sel,,,,branch_target_sel,,,,OP_TYPE,,,,,,br_uncond,relative_branch,special_br,is_far,is_call,second_flag_needed
0_1010_1111_0  (x0_AF_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1010_1111_1  (x0_AF_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1011_0000_0  (x0_B0_0),0,0,0,0,0,0,0,0,0,0,0,0,1,EAX,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_0000_1  (x0_B0_1),0,0,0,0,0,0,0,0,0,0,0,0,1,EAX,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_0001_0  (x0_B1_0),0,0,0,0,0,0,0,0,0,0,0,0,1,ECX,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_0001_1  (x0_B1_1),0,0,0,0,0,0,0,0,0,0,0,0,1,ECX,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_0010_0  (x0_B2_0),0,0,0,0,0,0,0,0,0,0,0,0,1,EDX,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_0010_1  (x0_B2_1),0,0,0,0,0,0,0,0,0,0,0,0,1,EDX,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_0011_0  (x0_B3_0),0,0,0,0,0,0,0,0,0,0,0,0,1,EBX,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_0011_1  (x0_B3_1),0,0,0,0,0,0,0,0,0,0,0,0,1,EBX,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_0100_0  (x0_B4_0),0,0,0,0,0,0,0,0,0,0,0,0,1,ESP,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_0100_1  (x0_B4_1),0,0,0,0,0,0,0,0,0,0,0,0,1,ESP,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_0101_0  (x0_B5_0),0,0,0,0,0,0,0,0,0,0,0,0,1,EBP,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_0101_1  (x0_B5_1),0,0,0,0,0,0,0,0,0,0,0,0,1,EBP,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_0110_0  (x0_B6_0),0,0,0,0,0,0,0,0,0,0,0,0,1,ESI,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_0110_1  (x0_B6_1),0,0,0,0,0,0,0,0,0,0,0,0,1,ESI,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_0111_0  (x0_B7_0),0,0,0,0,0,0,0,0,0,0,0,0,1,EDI,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_0111_1  (x0_B7_1),0,0,0,0,0,0,0,0,0,0,0,0,1,EDI,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_1000_0  (x0_B8_0),0,0,0,0,0,0,0,0,0,0,0,0,1,EAX,,,,,,0,NO_REG,,,,,,0,0,,1,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_1000_1  (x0_B8_1),0,0,0,0,0,0,0,0,0,0,0,0,1,EAX,,,,,,0,NO_REG,,,,,,0,0,,0,1,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_1001_0  (x0_B9_0),0,0,0,0,0,0,0,0,0,0,0,0,1,ECX,,,,,,0,NO_REG,,,,,,0,0,,1,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_1001_1  (x0_B9_1),0,0,0,0,0,0,0,0,0,0,0,0,1,ECX,,,,,,0,NO_REG,,,,,,0,0,,0,1,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_1010_0  (x0_BA_0),0,0,0,0,0,0,0,0,0,0,0,0,1,EDX,,,,,,0,NO_REG,,,,,,0,0,,1,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_1010_1  (x0_BA_1),0,0,0,0,0,0,0,0,0,0,0,0,1,EDX,,,,,,0,NO_REG,,,,,,0,0,,0,1,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_1011_0  (x0_BB_0),0,0,0,0,0,0,0,0,0,0,0,0,1,EBX,,,,,,0,NO_REG,,,,,,0,0,,1,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_1011_1  (x0_BB_1),0,0,0,0,0,0,0,0,0,0,0,0,1,EBX,,,,,,0,NO_REG,,,,,,0,0,,0,1,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_1100_0  (x0_BC_0),0,0,0,0,0,0,0,0,0,0,0,0,1,ESP,,,,,,0,NO_REG,,,,,,0,0,,1,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_1100_1  (x0_BC_1),0,0,0,0,0,0,0,0,0,0,0,0,1,ESP,,,,,,0,NO_REG,,,,,,0,0,,0,1,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_1101_0  (x0_BD_0),0,0,0,0,0,0,0,0,0,0,0,0,1,EBP,,,,,,0,NO_REG,,,,,,0,0,,1,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_1101_1  (x0_BD_1),0,0,0,0,0,0,0,0,0,0,0,0,1,EBP,,,,,,0,NO_REG,,,,,,0,0,,0,1,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_1110_0  (x0_BE_0),0,0,0,0,0,0,0,0,0,0,0,0,1,ESI,,,,,,0,NO_REG,,,,,,0,0,,1,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_1110_1  (x0_BE_1),0,0,0,0,0,0,0,0,0,0,0,0,1,ESI,,,,,,0,NO_REG,,,,,,0,0,,0,1,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_1111_0  (x0_BF_0),0,0,0,0,0,0,0,0,0,0,0,0,1,EDI,,,,,,0,NO_REG,,,,,,0,0,,1,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1011_1111_1  (x0_BF_1),0,0,0,0,0,0,0,0,0,0,0,0,1,EDI,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,1,1,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1100_0000_0  (x0_C0_0),0,0,0,0,0,0,0,1,1,0,0,1,0,NO_REG,,,,,,0,NO_REG,,,,,,1,SHF,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,ADD,,,,,,0,0,0,0,0,0
0_1100_0000_1  (x0_C0_1),0,0,0,0,0,0,0,1,1,0,0,1,0,NO_REG,,,,,,0,NO_REG,,,,,,1,SHF,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,ADD,,,,,,0,0,0,0,0,0
0_1100_0001_0  (x0_C1_0),0,0,0,0,0,0,0,1,1,0,0,1,0,NO_REG,,,,,,0,NO_REG,,,,,,1,SHF,,1,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,ADD,,,,,,0,0,0,0,0,0
0_1100_0001_1  (x0_C1_1),0,0,0,0,0,0,0,1,1,0,0,1,0,NO_REG,,,,,,0,NO_REG,,,,,,1,SHF,,0,1,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,DR_REGISTER,,,,IMM64,,,,NO_EXE,,,,ADD,,,,,,0,0,0,0,0,0
0_1100_0010_0  (x0_C2_0),0,0,0,0,0,0,0,0,0,0,0,0,0,NO_REG,,,,,,1,ESP,,,,,,0,0,,1,0,0,SS,,,,,,0,SS,,,,,,1,0,0,0,0,0,1,1,0,IMM64,,,,SR_REGISTER,,,,BUF32,,,,RET_IMM,,,,,,1,0,0,0,1,0
0_1100_0010_1  (x0_C2_1),0,0,0,0,0,0,0,0,0,0,0,0,0,NO_REG,,,,,,1,ESP,,,,,,0,0,,1,0,0,SS,,,,,,0,SS,,,,,,1,0,0,0,0,0,1,1,0,IMM64,,,,SR_REGISTER,,,,BUF32,,,,RET_IMM,,,,,,1,0,0,0,1,0
0_1100_0011_0  (x0_C3_0),0,0,0,0,0,0,0,0,0,0,0,0,0,NO_REG,,,,,,1,ESP,,,,,,0,0,,1,0,0,SS,,,,,,0,SS,,,,,,1,0,0,0,0,0,1,1,0,IMM64,,,,SR_REGISTER,,,,BUF32,,,,RET,,,,,,1,0,0,0,1,0
0_1100_0011_1  (x0_C3_1),0,0,0,0,0,0,0,0,0,0,0,0,0,NO_REG,,,,,,1,ESP,,,,,,0,0,,1,0,0,SS,,,,,,0,SS,,,,,,1,0,0,0,0,0,1,1,0,IMM64,,,,SR_REGISTER,,,,BUF32,,,,RET,,,,,,1,0,0,0,1,0
0_1100_0100_0  (x0_C4_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1100_0100_1  (x0_C4_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1100_0101_0  (x0_C5_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1100_0101_1  (x0_C5_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1100_0110_0  (x0_C6_0),0,0,0,0,0,0,0,1,1,0,0,1,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,1,0,0,0,0,0,0,IMM64,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1100_0110_1  (x0_C6_1),0,0,0,0,0,0,0,1,1,0,0,1,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,1,0,0,0,0,0,0,IMM64,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1100_0111_0  (x0_C7_0),0,0,0,0,0,0,0,1,1,0,0,1,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,1,0,0,DS,,,,,,0,DS,,,,,,0,0,1,0,0,0,0,0,0,IMM64,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1100_0111_1  (x0_C7_1),0,0,0,0,0,0,0,1,1,0,0,1,0,NO_REG,,,,,,0,NO_REG,,,,,,0,0,,0,1,0,DS,,,,,,0,DS,,,,,,0,0,1,0,0,0,0,0,0,IMM64,,,,IMM64,,,,NO_EXE,,,,MOV,,,,,,0,0,0,0,0,0
0_1100_1000_0  (x0_C8_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1100_1000_1  (x0_C8_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1100_1001_0  (x0_C9_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1100_1001_1  (x0_C9_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1100_1010_0  (x0_CA_0),0,0,0,0,0,0,0,0,0,0,0,0,0,NO_REG,,,,,,1,ESP,,,,,,0,0,,0,1,0,SS,,,,,,0,SS,,,,,,0,0,0,0,0,0,1,0,0,IMM64,,,,SR_REGISTER,,,,BUF32,,,,RET_FAR_IMM,,,,,,1,0,0,1,1,0
0_1100_1010_1  (x0_CA_1),0,0,0,0,0,0,0,0,0,0,0,0,0,NO_REG,,,,,,1,ESP,,,,,,0,0,,0,1,0,SS,,,,,,0,SS,,,,,,0,0,0,0,0,0,1,0,0,IMM64,,,,SR_REGISTER,,,,BUF32,,,,RET_FAR_IMM,,,,,,1,0,0,1,1,0
0_1100_1011_0  (x0_CB_0),0,0,0,0,0,0,0,0,0,0,0,0,0,NO_REG,,,,,,1,ESP,,,,,,0,0,,0,0,0,SS,,,,,,0,SS,,,,,,0,0,0,0,0,0,1,0,0,IMM64,,,,SR_REGISTER,,,,BUF32,,,,RET_FAR,,,,,,1,0,0,1,1,0
0_1100_1011_1  (x0_CB_1),0,0,0,0,0,0,0,0,0,0,0,0,0,NO_REG,,,,,,1,ESP,,,,,,0,0,,0,0,0,SS,,,,,,0,SS,,,,,,0,0,0,0,0,0,1,0,0,IMM64,,,,SR_REGISTER,,,,BUF32,,,,RET_FAR,,,,,,1,0,0,1,1,0
0_1100_1100_0  (x0_CC_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1100_1100_1  (x0_CC_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1100_1101_0  (x0_CD_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1100_1101_1  (x0_CD_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1100_1110_0  (x0_CE_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1100_1110_1  (x0_CE_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1100_1111_0  (x0_CF_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1100_1111_1  (x0_CF_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1101_0000_0  (x0_D0_0),0,0,0,0,0,0,1,1,1,0,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,1,SHF,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,DR_REGISTER,,,,NO_EXE,,,,NO_EXE,,,,ADD,,,,,,0,0,0,0,0,0
0_1101_0000_1  (x0_D0_1),0,0,0,0,0,0,1,1,1,0,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,1,SHF,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,DR_REGISTER,,,,NO_EXE,,,,NO_EXE,,,,ADD,,,,,,0,0,0,0,0,0
0_1101_0001_0  (x0_D1_0),0,0,0,0,0,0,1,1,1,0,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,1,SHF,,1,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,DR_REGISTER,,,,NO_EXE,,,,NO_EXE,,,,ADD,,,,,,0,0,0,0,0,0
0_1101_0001_1  (x0_D1_1),0,0,0,0,0,0,1,1,1,0,0,0,0,NO_REG,,,,,,0,NO_REG,,,,,,1,SHF,,0,1,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,0,0,0,DR_REGISTER,,,,NO_EXE,,,,NO_EXE,,,,ADD,,,,,,0,0,0,0,0,0
0_1101_0010_0  (x0_D2_0),0,0,0,0,0,0,0,1,1,0,0,0,0,NO_REG,,,,,,1,ECX,,,,,,1,SHF,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,1,0,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,ADD,,,,,,0,0,0,0,0,0
0_1101_0010_1  (x0_D2_1),0,0,0,0,0,0,0,1,1,0,0,0,0,NO_REG,,,,,,1,ECX,,,,,,1,SHF,,0,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,1,0,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,ADD,,,,,,0,0,0,0,0,0
0_1101_0011_0  (x0_D3_0),0,0,0,0,0,0,0,1,1,0,0,0,0,NO_REG,,,,,,1,ECX,,,,,,1,SHF,,1,0,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,1,0,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,ADD,,,,,,0,0,0,0,0,0
0_1101_0011_1  (x0_D3_1),0,0,0,0,0,0,0,1,1,0,0,0,0,NO_REG,,,,,,1,ECX,,,,,,1,SHF,,0,1,0,DS,,,,,,0,DS,,,,,,0,0,0,0,0,0,1,0,0,DR_REGISTER,,,,SR_REGISTER,,,,NO_EXE,,,,ADD,,,,,,0,0,0,0,0,0
0_1101_0100_0  (x0_D4_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1101_0100_1  (x0_D4_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1101_0101_0  (x0_D5_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1101_0101_1  (x0_D5_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1101_0110_0  (x0_D6_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1101_0110_1  (x0_D6_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1101_0111_0  (x0_D7_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1101_0111_1  (x0_D7_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1101_1000_0  (x0_D8_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1101_1000_1  (x0_D8_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1101_1001_0  (x0_D9_0),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
0_1101_1001_1  (x0_D9_1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,,,,,,0,0,,0,0,0,0,,,,,,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,,,,0,,,,,,0,0,0,0,0,0
